"시군구코드","지정년도","지정번호","신청일자","지정일자","업소명","소재지도로명","소재지지번","허가(신고)번호","업태명","주된음식","영업장면적(㎡)","행정동명","급수시설구분","소재지전화번호"
"3210000","2006","0014","20060630","20060727","서동한우 강남점","서울특별시 서초구 서초대로74길 29, 201호,208호 (서초동, 서초파라곤)","서울특별시 서초구 서초동  1327번지 29호  서초파라곤 201호,208호","3210000-101-1987-05437","한식","한우구이","341.42","서초제1동","상수도전용","0234749297"
"3210000","2006","0028","20060630","20060727","송강","서울특별시 서초구 명달로9길 5, (방배동,1층)","서울특별시 서초구 방배동  1002번지 1호  1층","3210000-101-1998-12903","한식","복어, 장어요리","151.38","서초제3동","상수도전용","050714489288"
"3210000","2006","0029","20060630","20060727","참이맛 감자탕","서울특별시 서초구 사평대로56길 10, 1층 (서초동)","서울특별시 서초구 서초동  1302번지 44호  1층","3210000-101-1984-03928","한식","감자탕","199.92","서초제4동","상수도전용",""
"3210000","2005","0009","20050728","20050728","원당","서울특별시 서초구 반포대로28길 69, (서초동)","서울특별시 서초구 서초동  1571번지 26호  ","3210000-101-1994-05473","한식","감자탕","126.27","서초제3동","상수도전용","02 5833333"
"3210000","2005","0022","20050728","20050728","이남장(서초점)","서울특별시 서초구 서초대로49길 4, 1층,2층,3층 (서초동)","서울특별시 서초구 서초동  1715번지 1호  1층,2층,3층","3210000-101-2004-00073","한식","설렁탕","509.27","서초제3동","상수도전용","02  592 0268"
"3210000","2005","0025","20050728","20050728","진대감","서울특별시 서초구 나루터로12길 18, 1층 (잠원동, 수인빌딩)","서울특별시 서초구 잠원동  23번지 8호  수인빌딩 지상1층","3210000-101-2004-00613","한식","순대국","206.11","잠원동","상수도전용",""
"3210000","2005","0040","20050728","20050728","송이하랑","서울특별시 서초구 서초대로 21, (방배동,지상1층,2층)","서울특별시 서초구 방배동  866번지 6호  지상1층,2층","3210000-101-2004-00645","한식","삼겹살","148.00","방배제4동","상수도전용","02 5994499"
"3210000","2005","0039","20050728","20050728","갈비사랑","서울특별시 서초구 강남대로 204, 지층,지상1,2,3,4,5층 (양재동)","서울특별시 서초구 양재동  14번지 3호  지1층,지상1,2,3,4,5층","3210000-101-2004-00627","한식","돼지갈비","1159.74","양재제1동","상수도전용","0234636800"
"3210000","2005","0017","20050728","20050728","북해도","서울특별시 서초구 서초대로 265, 지하1층 (서초동)","서울특별시 서초구 서초동  1717번지 6호  지하1층","3210000-101-1993-05669","일식","회정식","206.84","서초제3동","상수도전용","02 5320933"
"3210000","2004","0016","20040719","20040816","가조고향마을","서울특별시 서초구 반포대로30길 18, (서초동,1층)","서울특별시 서초구 서초동  1552번지 16호  1층","3210000-101-2003-00386","한식","등심","148.50","서초제3동","상수도전용","02 5840199"
"3210000","2004","0007","20040719","20040816","초선과여포","서울특별시 서초구 서초대로78길 44, (서초동,201호)","서울특별시 서초구 서초동  1330번지 16호  201호","3210000-101-2003-00245","중국식","깐쇼새우","92.40","서초제2동","상수도전용",""
"3210000","2003","0175","20030618","20030718","삼호복집","서울특별시 서초구 강남대로99길 19, 용량빌딩 1층 (잠원동)","서울특별시 서초구 잠원동  22번지 17호  용량빌딩 1층","3210000-101-1987-04715","복어취급","복매운탕","151.45","잠원동","상수도(음용)지하수(주방용)겸용","02 5427296"
"3210000","2003","0100","20030618","20030718","서초정육식당","서울특별시 서초구 서초대로38길 51, (서초동)","서울특별시 서초구 서초동  1503번지 19호  ","3210000-101-1988-04336","한식","등심","85.00","서초제3동","상수도전용","02 5880290"
"3210000","2003","0075","20030618","20030718","서초버드나무집","서울특별시 서초구 효령로 434, (서초동)","서울특별시 서초구 서초동  1340번지 5호  ","3210000-101-1985-05161","한식","갈비탕","839.07","서초제2동","상수도전용","02  34738354"
"3210000","2003","0186","20030618","20030718","진동둔횟집","서울특별시 서초구 강남대로91길 18, 지하1층,1층,2층 (잠원동)","서울특별시 서초구 잠원동  36번지 18호  지하1층,1층,2층","3210000-101-1998-08681","일식","대구탕","948.82","잠원동","상수도전용","02  543 3849"
"3210000","2003","0291","20030618","20030718","한촌설렁탕","서울특별시 서초구 동산로 87, (양재동)","서울특별시 서초구 양재동  289번지 9호  ","3210000-101-1998-13104","한식","설렁탕","102.35","양재제2동","상수도전용","02 5746767"
"3210000","2003","0099","20030618","20030718","영변","서울특별시 서초구 반포대로23길 22, 2층 (서초동, 영변빌딩)","서울특별시 서초구 서초동  1503번지 13호  2층","3210000-101-1993-09167","일식","회정식","161.58","서초제1동","상수도전용","02 5831123"
"3210000","2003","0183","20030618","20030718","봉평고향메밀촌","서울특별시 서초구 신반포로45길 26, 동화빌딩 1층 (잠원동)","서울특별시 서초구 잠원동  39번지 1호  동화빌딩 1층","3210000-101-1991-03816","한식","막국수","106.34","잠원동","상수도전용","02 5117888"
"3210000","2003","0139","20030618","20030718","오발탄","서울특별시 서초구 반포대로 154, 1,2,3층 (서초동)","서울특별시 서초구 서초동  1720번지 1호  1,2,3층","3210000-101-1999-14236","한식","양대창구이","683.77","서초제3동","상수도전용","02 5916657"
"3210000","2003","0054","20030618","20030718","우작설렁탕","서울특별시 서초구 서초중앙로6길 7, (서초동)","서울특별시 서초구 서초동  1621번지 5호  ","3210000-101-1992-05259","한식","설렁탕","110.57","서초제1동","상수도전용","02 5848544"
"3210000","2003","0094","20030618","20030718","소들녘 서초점","서울특별시 서초구 효령로 232, 1,2층 (서초동)","서울특별시 서초구 서초동  1485번지 5호  (소방 1 2층)","3210000-101-1993-05686","한식","소불고기","571.66","서초제3동","상수도전용","02 5830505"
"3210000","2003","0173","20030618","20030718","내고향본가","서울특별시 서초구 나루터로 69, 샤르망 101호 (잠원동)","서울특별시 서초구 잠원동  15번지 4호  샤르망","3210000-101-1995-02625","한식","남도요리","124.42","잠원동","상수도전용","02 5406331"
"3210000","2003","0224","20030618","20030718","조가네 갑오징어 방배카페거리점","서울특별시 서초구 방배중앙로 173, 1층 (방배동)","서울특별시 서초구 방배동  768번지 13호  1층","3210000-101-1992-04966","한식","국밥","134.30","방배본동","상수도전용","02 5364842"
"3210000","2003","0136","20030618","20030718","서초원","서울특별시 서초구 서초대로 283, (서초동)","서울특별시 서초구 서초동  1715번지 10호  (지하 1층?)","3210000-101-1992-05156","한식","한정식","451.61","서초제3동","상수도전용","02 5960927"
"3210000","2003","0284","20030618","20030718","(주)배나무골","서울특별시 서초구 마방로2길 12, (양재동)","서울특별시 서초구 양재동  241번지 3호  ","3210000-101-1999-03985","한식","오리","231.76","양재제2동","상수도전용","02 5715252"
"3210000","2003","0072","20030618","20030718","삼호복집","서울특별시 서초구 강남대로51길 5, (서초동)","서울특별시 서초구 서초동  1338번지 10호  ","3210000-101-1987-05074","복어취급","복지리","239.80","서초제2동","상수도전용","02  542 7296"
