업종명,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,업태명
일반음식점,태평양산오징어,"서울특별시 은평구 서오릉로 205 (구산동, 1층)",서울특별시 은평구 구산동 202-13 1층,71.4,,한식
일반음식점,화통집 역말사거리점,서울특별시 은평구 역말로 18 (역촌동),서울특별시 은평구 역촌동 56-30 1층,98.44,,한식
일반음식점,파티엔뷔페,"서울특별시 은평구 진관2로 19 (진관동, 휴먼프라자 6층)",서울특별시 은평구 진관동 74 휴먼프라자 6층,"1,305",02  -355 -0030,뷔페식
일반음식점,강씨네닭발,"서울특별시 은평구 연서로 178-1 (대조동, 1층)",서울특별시 은평구 대조동 220-28 1층,32,,호프/통닭
일반음식점,미스사이공 연신내점,"서울특별시 은평구 연서로28길 4 (대조동, 제1층,제2층)","서울특별시 은평구 대조동 198-20 제1층,제2층",31.5,,분식
일반음식점,하루,"서울특별시 은평구 통일로66길 10-9 (불광동, 1층 101호)",서울특별시 은평구 불광동 281-121 1층 101호,72,,경양식
일반음식점,부에노 떡볶이,"서울특별시 은평구 증산로21길 3 (신사동, A동 103호)",서울특별시 은평구 신사동 34-53 A동 103호,27,,분식
일반음식점,밥이랑술이랑,"서울특별시 은평구 진흥로 175 (대조동, 1층)",서울특별시 은평구 대조동 15-134 1층,21,,한식
일반음식점,아그라 은평,"서울특별시 은평구 통일로 1050 (진관동, 지상4층 32호)",서울특별시 은평구 진관동 63 지상4층 32호,174.56,02  -1800-7634,"외국음식전문점(인도,태국등)"
일반음식점,곱길,"서울특별시 은평구 불광천길 462, 1층 (응암동)",서울특별시 은평구 응암동 126-26,31.4,,한식
일반음식점,자연주방,"서울특별시 은평구 연서로 275-1, 2층 (불광동)",서울특별시 은평구 불광동 357-13 2층,73.06,,경양식
일반음식점,풀셋(Full Set),"서울특별시 은평구 응암로 174-2 (응암동, 외1)",서울특별시 은평구 응암동 602-29 외1,58,02  -303 -0305,한식
일반음식점,연신내 김밥,서울특별시 은평구 통일로 850 (불광동),서울특별시 은평구 불광동 310-130,6.6,,한식
일반음식점,청년다방,"서울특별시 은평구 진관2로 15-8 (진관동, 웅신 미켈란의 아침 117호)",서울특별시 은평구 진관동 73 웅신 미켈란의 아침 117호,34.3,,한식
일반음식점,부엉이산장,"서울특별시 은평구 연서로25길 6-18 (갈현동, 1층)",서울특별시 은평구 갈현동 460-12 1층,74.4,,한식
일반음식점,스시남,"서울특별시 은평구 통일로83길 5-12, 1층 101호 (갈현동)",서울특별시 은평구 갈현동 403-12,56.16,,일식
일반음식점,브라보,"서울특별시 은평구 갈현로 181-20 (갈현동, 지하1층)",서울특별시 은평구 갈현동 507-18,60,,한식
일반음식점,후라이드 참잘하는집(연신내점),"서울특별시 은평구 갈현로 254 (갈현동, 1층)",서울특별시 은평구 갈현동 451-9 1층,25,,한식
일반음식점,치킨플러스 불광점,"서울특별시 은평구 통일로78길 13, 1층 우측호 (불광동)",서울특별시 은평구 불광동 299-3 1층 우측,33.05,,분식
일반음식점,본도시락 은평뉴타운점,"서울특별시 은평구 진관2로 19, 1층 119호 (진관동, 휴먼프라자)",서울특별시 은평구 진관동 74 휴먼프라자 1층119호,52,,한식
일반음식점,모리앤올리,"서울특별시 은평구 서오릉로10길 3, 1층 (대조동)",서울특별시 은평구 대조동 48-38 1층,30,,기타
일반음식점,마을 무지개,"서울특별시 은평구 녹번로6길 2, 1층 (녹번동)",서울특별시 은평구 녹번동 29-137 1층,54.56,,기타
일반음식점,몽뵈르,"서울특별시 은평구 응암로 352, 1층 (녹번동)",서울특별시 은평구 녹번동 160-13 태선라이프빌딩 1층,10,,기타
일반음식점,청춘스낵,"서울특별시 은평구 진흥로12길 11, 1층 (녹번동)",서울특별시 은평구 녹번동 132-21 1층,8.7,,한식
일반음식점,가비루,"서울특별시 은평구 녹번로 55, 2층 203호,204호 (녹번동)","서울특별시 은평구 녹번동 109-20 2층 203호,204호",86.1,02  -353 -8815,호프/통닭
일반음식점,대왕통닭(역촌점),"서울특별시 은평구 진흥로1길 8, 1층 중앙호 (역촌동)",서울특별시 은평구 역촌동 42-5 1층 중앙,22.5,,호프/통닭
일반음식점,이태리식당 Choi's Dining,"서울특별시 은평구 진관3로 67, 905동 상가동 1층 104호 (진관동, 은평뉴타운 구파발)",서울특별시 은평구 진관동 22 은평뉴타운 구파발 905동 상가동 104호,65,,"외국음식전문점(인도,태국등)"
일반음식점,히야,"서울특별시 은평구 연서로 41, 1층 (역촌동)",서울특별시 은평구 역촌동 63-24 1층,69.55,,한식
일반음식점,정영김밥,"서울특별시 은평구 통일로87길 18-6, 1층 좌측호 (갈현동)",서울특별시 은평구 갈현동 411-7 1층 좌측,33,,분식
일반음식점,다용도실,"서울특별시 은평구 연서로20길 17, 1층 (대조동)",서울특별시 은평구 대조동 215-28 1층,74.33,,기타
일반음식점,신라갈비,"서울특별시 은평구 북한산로 281-12, 1,2층 (진관동)","서울특별시 은평구 진관동 294-8 1,2층",228.13,,한식
일반음식점,flot(플로),"서울특별시 은평구 서오릉로 20-1, 1층 (녹번동)",서울특별시 은평구 녹번동 82-41 1층,82.41,,기타
일반음식점,뚱순이식당,"서울특별시 은평구 수색로16길 8, 1층 (수색동)",서울특별시 은평구 수색동 369-8 1층,21,,한식
일반음식점,샐러드 봉봉,"서울특별시 은평구 가좌로 276-15, 1층 (신사동)",서울특별시 은평구 신사동 36-15 1층,21.98,,한식
일반음식점,참나무구이,"서울특별시 은평구 불광로 8, 1층 (대조동)",서울특별시 은평구 대조동 14-64 1층,27,,호프/통닭
일반음식점,수유리우동,"서울특별시 은평구 진관2로 19, 휴먼프라자 I 1층 105호 (진관동)",서울특별시 은평구 진관동 74 휴먼프라자 I 105호,52.44,,분식
일반음식점,비건반점,"서울특별시 은평구 연서로17길 18-6, 1층 124호,125호 (갈현동)","서울특별시 은평구 갈현동 467-1 1층 124호,호",26,,한식
일반음식점,스시이마,"서울특별시 은평구 역말로 49-1, 1층 (역촌동)",서울특별시 은평구 역촌동 9-60 1층 가운데,30,,일식
일반음식점,둥지숯불바베큐,"서울특별시 은평구 역말로 11-2, 1층 (역촌동)",서울특별시 은평구 역촌동 51-67 1층 우측,27,02  -388 -6484,한식
일반음식점,속초중앙시장해물짬뽕&amp;브라운돈까스&amp;사계절카레,"서울특별시 은평구 은평로 111, 은평이마트 8층 (응암동)",서울특별시 은평구 응암동 90-1 은평이마트 8층,25,,중국식
일반음식점,피자메이트 구산점,"서울특별시 은평구 갈현로 127, C동 1층 101-1호 (구산동, 예일노블레스)",서울특별시 은평구 구산동 15-19 예일노블레스 1층 C동 101-1호,17.4,,기타
일반음식점,joumon(죠몬),"서울특별시 은평구 연서로27길 13-1, 1층 (갈현동)",서울특별시 은평구 갈현동 482-1 1층,40,,일식
일반음식점,전주종가콩나물국밥전문점콩심,"서울특별시 은평구 은평로 159, 1층 (응암동)",서울특별시 은평구 응암동 86-8 1층,89,,한식
일반음식점,지카페,"서울특별시 은평구 진관4로 17, 819동 상가동 1층 101호 (진관동, 은평뉴타운상림마을)",서울특별시 은평구 진관동 19 은평뉴타운상림마을 819동 상가 101호 좌측,49.59,,기타
일반음식점,이화수 전통육게장 은평구청점,"서울특별시 은평구 은평로 187, 1층 (녹번동)",서울특별시 은평구 녹번동 199 1층,136.07,,한식
일반음식점,동주루,"서울특별시 은평구 연서로4길 10-1, 1층 (역촌동)",서울특별시 은평구 역촌동 37-25 1층,89.52,,중국식
일반음식점,허니돈,"서울특별시 은평구 통일로 1050, 롯데몰 은평점 4층 (진관동)",서울특별시 은평구 진관동 63 롯데몰 은평점 4층,24.09,,분식
일반음식점,전주식당,"서울특별시 은평구 역말로 135, 1층 (대조동)",서울특별시 은평구 대조동 89-270 1층,63.97,,한식
일반음식점,더죤식당,"서울특별시 은평구 불광천길 536, 지하2층 (응암동, 애필리움)",서울특별시 은평구 응암동 113-35 애필리움 지하2층,56.1,,한식
일반음식점,플러스맘,"서울특별시 은평구 가좌로 222, 1층 (응암동)",서울특별시 은평구 응암동 576-53 1층,21.68,,기타
일반음식점,따봉곱창,"서울특별시 은평구 은평로 197, 1층 (녹번동)",서울특별시 은평구 녹번동 212 1층,22.8,,한식
일반음식점,삼시국수(꽃다리점),"서울특별시 은평구 증산로21길 2, 1층 우측호 (신사동)",서울특별시 은평구 신사동 24-54 1층 우측,42.5,02  -303 -2904,분식
일반음식점,마포구이마당 DMC본점,"서울특별시 은평구 증산서길 14-7, A동 1층 (증산동)",서울특별시 은평구 증산동 221-4 A동 1층,106.4,,한식
일반음식점,마포주물럭,"서울특별시 은평구 통일로63길 6, 1층 (녹번동)",서울특별시 은평구 녹번동 117-141 1층,41.42,02  -355 -7922,한식
일반음식점,맵당,"서울특별시 은평구 갈현로 229, 1층 우측호 (갈현동)",서울특별시 은평구 갈현동 504-62 1층 우측,40,,한식
일반음식점,온순씨,"서울특별시 은평구 증산로15가길 16, 1층 (신사동)",서울특별시 은평구 신사동 338-70 1층,19.83,,경양식
일반음식점,수초밥,"서울특별시 은평구 서오릉로13길 4, 1층 101호 (구산동)",서울특별시 은평구 구산동 199-7 1층101호,33.6,,일식
일반음식점,Deepin Coffee(디핀커피),"서울특별시 은평구 역말로2길 1, 1층 101호 (역촌동, 제니더클래식)",서울특별시 은평구 역촌동 56-14 제니더클래식 1층 101호,44.09,,기타
일반음식점,미스사이공 불광점,"서울특별시 은평구 통일로 709, 1층 (대조동)",서울특별시 은평구 대조동 15-34 1층,69.35,,"외국음식전문점(인도,태국등)"
일반음식점,피자애(구산점),"서울특별시 은평구 연서로13길 11, 1층 (구산동)",서울특별시 은평구 구산동 20-44 1층,25.2,,기타
일반음식점,청년컵밥,"서울특별시 은평구 수색로 217-1, 1층 101호 (증산동, 디엠씨 자이2단지(DMC 자이2단지))",서울특별시 은평구 증산동 223-28 디엠씨 자이2단지(DMC 자이2단지) 101호,46.61,02  -374 -2700,한식
일반음식점,큰손부대찌개,"서울특별시 은평구 갈현로 273-1, 1층 (갈현동)",서울특별시 은평구 갈현동 434-7 1층,30,,한식
일반음식점,원준네,"서울특별시 은평구 수색로 266, 1층 (수색동)",서울특별시 은평구 수색동 368-6 1층,83.7,,한식
일반음식점,in the air (인디에어),"서울특별시 은평구 불광로2길 2, 2층 (불광동)",서울특별시 은평구 불광동 603-1 2층,58.74,,호프/통닭
일반음식점,캔들트리,"서울특별시 은평구 증산로7길 11-22, 지하1,1층 (증산동)","서울특별시 은평구 증산동 186-15 지하1층,1층",88.63,,호프/통닭
일반음식점,옛날국밥과 갈비한판,"서울특별시 은평구 연서로 247-1, 1층 (불광동)",서울특별시 은평구 불광동 310-192 1층,144,,한식
일반음식점,디디치킨,"서울특별시 은평구 백련산로 38, 상가3동 B3층 101호 (응암동, 백련산 힐스테이트 2차)",서울특별시 은평구 응암동 760 백련산 힐스테이트 2차 상가3동 B3층 101호,22.09,02- 307-8900,호프/통닭
일반음식점,더원7080주점,"서울특별시 은평구 연서로29길 20-23, 지하1층 (갈현동)",서울특별시 은평구 갈현동 402-28 지하1층,88,,기타
일반음식점,즐겨찾기,"서울특별시 은평구 진흥로12길 6, 1층 (녹번동)",서울특별시 은평구 녹번동 141-11 1층,70,,한식
일반음식점,샤브보트 롯데몰 은평점,"서울특별시 은평구 통일로 1050, 롯데몰 은평점 4층 (진관동)",서울특별시 은평구 진관동 63 롯데몰 은평점 4층,84.12,02  -907 -6191,한식
일반음식점,구파발파스타,"서울특별시 은평구 진관4로 17, 820동 1층 102호 (진관동, 은평뉴타운상림마을)",서울특별시 은평구 진관동 19 은평뉴타운상림마을 820동 102호,49,,"외국음식전문점(인도,태국등)"
일반음식점,먹자분식,"서울특별시 은평구 증산로21길 18, 1층 (신사동)",서울특별시 은평구 신사동 27-26 1층,9.2,,분식
일반음식점,소리카페,"서울특별시 은평구 진관2로 15-8, 웅신 미켈란의아침 1층 119호 (진관동)",서울특별시 은평구 진관동 73 웅신 미켈란의아침 119호,52,,한식
일반음식점,미스터초밥왕,"서울특별시 은평구 통일로71길 32-3, 서교빌 1층 (대조동)",서울특별시 은평구 대조동 3-35 서교빌 1층,40,,일식
일반음식점,레코드피자,"서울특별시 은평구 연서로27길 9-1, 1층 (갈현동)",서울특별시 은평구 갈현동 481-1 1층,35.1,,기타
일반음식점,경복궁우동냉면,"서울특별시 은평구 통일로 725-1, 1층 (대조동)",서울특별시 은평구 대조동 14-28 1층,63.8,02  -355 -9038,분식
일반음식점,버블캐슬,"서울특별시 은평구 수색로 217-1, 1층 105호 (증산동, 디엠씨 자이2단지(DMC 자이2단지))",서울특별시 은평구 증산동 223-28 디엠씨 자이2단지(DMC 자이2단지) 105호,77.4,,호프/통닭
일반음식점,기가막힌물닭갈비,"서울특별시 은평구 진흥로1길 58, 1층 (역촌동)",서울특별시 은평구 역촌동 19-62 1층,68.07,,한식
일반음식점,꽃다운 주점,"서울특별시 은평구 응암로13길 22, 1층 (응암동)",서울특별시 은평구 응암동 591-9 1층,53.9,,호프/통닭
일반음식점,60계 응암점,"서울특별시 은평구 응암로21길 3-1, 1층 (응암동)",서울특별시 은평구 응암동 578-1 1층,54.79,,호프/통닭
일반음식점,도반,"서울특별시 은평구 연서로34길 3, 105호 (불광동)",서울특별시 은평구 불광동 424-1 105호,21.21,,한식
일반음식점,페리도트,"서울특별시 은평구 응암로11길 6, 1층 (응암동)",서울특별시 은평구 응암동 599-36 1층,55,,경양식
일반음식점,히사시돈부리,"서울특별시 은평구 은평로 101, 2층 나호 (응암동)",서울특별시 은평구 응암동 90-14 2층 나호,50.45,,일식
일반음식점,몰틀리,"서울특별시 은평구 은평로 135, 2층 (응암동)",서울특별시 은평구 응암동 87-12 2층,120.96,,경양식
일반음식점,용자돈,"서울특별시 은평구 가좌로7길 20-1, 1층 (응암동)",서울특별시 은평구 응암동 752-28 1층,47.76,,한식
일반음식점,웅이네 오돌뼈,"서울특별시 은평구 연서로21길 7-6, 1층 (갈현동)",서울특별시 은평구 갈현동 475-3 1층,98.16,,한식
일반음식점,요요라멘,"서울특별시 은평구 연서로29길 30-12, 1층 (갈현동)",서울특별시 은평구 갈현동 431-3,71.06,,일식
일반음식점,스핀볼링센터 연신내,"서울특별시 은평구 통일로 842, 범서빌딩 3층 (불광동)",서울특별시 은평구 불광동 308-1 범서빌딩 3층,16.1,02  -387 -1287,기타
일반음식점,더함깍둑도새기,"서울특별시 은평구 진관2로 19, 휴먼프라자 I 2층 207호 (진관동)",서울특별시 은평구 진관동 74 휴먼프라자 I 2층 207호,104.88,,한식
일반음식점,갈비배달도시락스트릿테이블 은평점,"서울특별시 은평구 역말로 93-1, 1층 (역촌동)",서울특별시 은평구 역촌동 3-7 1층,30,,한식
일반음식점,모아모아분식,"서울특별시 은평구 갈현로 27, 1층 (신사동)",서울특별시 은평구 신사동 16-30 1층,22.27,,분식
일반음식점,호우동,"서울특별시 은평구 진흥로 51, 1층 (역촌동)",서울특별시 은평구 역촌동 41-52 1층,65.7,02- 353-3060,분식
일반음식점,일호전,"서울특별시 은평구 연서로 298, 1층 2호 (불광동)",서울특별시 은평구 불광동 426-4 1층2호,29.7,02  -357 -3999,한식
일반음식점,명진양꼬치,"서울특별시 은평구 녹번로 72, 1층 (녹번동)",서울특별시 은평구 녹번동 117-65 1층,78.1,,식육(숯불구이)
일반음식점,근린커피,"서울특별시 은평구 응암로21길 23, 1,2층 (응암동)","서울특별시 은평구 응암동 579-33 1,2층",90,,기타
일반음식점,고흥집,"서울특별시 은평구 증산로3길 12, 제18,19호 (증산동)","서울특별시 은평구 증산동 184-9 제18, 19호",26.38,,한식
일반음식점,어랑,"서울특별시 은평구 불광로 89, 1층 (불광동)",서울특별시 은평구 불광동 242-41 1층,27,,한식
일반음식점,합정오리농장(응암점),"서울특별시 은평구 증산로23길 27, 2층 (신사동)",서울특별시 은평구 신사동 26-45 2층,82.5,02- 303-5833,한식
일반음식점,술닷컴,"서울특별시 은평구 증산로7길 16, 1층 (증산동)",서울특별시 은평구 증산동 188-11 1층,29.92,,호프/통닭
일반음식점,판판양꼬치,"서울특별시 은평구 갈현로 100, 1층 106호 (역촌동, 디딤빌아파트)",서울특별시 은평구 역촌동 50-24 1층106호,41.11,,기타
일반음식점,빨간 떡볶이,"서울특별시 은평구 갈현로41길 8, 1층 (갈현동)",서울특별시 은평구 갈현동 422-28 1층,23.1,,분식
일반음식점,스데반카레,"서울특별시 은평구 응암로22길 5-3, 1층 (응암동)",서울특별시 은평구 응암동 427-115 1층,23.1,,기타
일반음식점,카페리꼬,"서울특별시 은평구 불광로 37-7, 7층 (불광동)",서울특별시 은평구 불광동 274-3 7층,55.99,,기타
일반음식점,토담골,"서울특별시 은평구 서오릉로17길 13-16, 1층 (구산동)",서울특별시 은평구 구산동 363-5 1층,30,,호프/통닭
일반음식점,네모횟집,"서울특별시 은평구 진관1로 21-39, 메이플카운티 1층 101호 (진관동)",서울특별시 은평구 진관동 100-5 메이플카운티 101호,50.58,,일식
일반음식점,장원,"서울특별시 은평구 역말로6길 8-1, 1층 (역촌동)",서울특별시 은평구 역촌동 60-5 1층,44.52,,중국식
일반음식점,카페라또,"서울특별시 은평구 진관3로 33, 101동 1층 101호 (진관동)",서울특별시 은평구 진관동 66 101동 1층101호,51.23,,기타
일반음식점,남원집,"서울특별시 은평구 통일로 850, 연서시장 1층 42호,43호 (불광동)","서울특별시 은평구 불광동 310-11 연서시장 42,43호",16.5,,한식
일반음식점,고기요,"서울특별시 은평구 수색로 264-1, 1층 (수색동)",서울특별시 은평구 수색동 368-5 1층,96,,한식
일반음식점,행복한식부페,"서울특별시 은평구 수색로 295-1, 1층 (수색동)",서울특별시 은평구 수색동 379-5 1층,57.55,,한식
일반음식점,서가앤쿡 연신내점,"서울특별시 은평구 연서로 130, 대지빌딩 3층 301호 (역촌동)",서울특별시 은평구 역촌동 1-40 대지빌딩,51.47,,경양식
일반음식점,북한산,"서울특별시 은평구 역말로 34-1, 1층 (역촌동)",서울특별시 은평구 역촌동 59-48,33,,한식
일반음식점,맛있는칼국수셀프24시,"서울특별시 은평구 증산로9길 13, 1층 107호 (증산동, 문영마운틴아파트)",서울특별시 은평구 증산동 167-1 1층107호,86.69,,한식
일반음식점,포항물회,"서울특별시 은평구 통일로83길 15-1, 1층 (갈현동)",서울특별시 은평구 갈현동 403-27 1층,39.13,,한식
일반음식점,생삼겹살,"서울특별시 은평구 갈현로 58-1, 1층 (역촌동)",서울특별시 은평구 역촌동 79-5 1층,52.8,,한식
일반음식점,빠담,"서울특별시 은평구 응암로11길 9, 1층 (응암동)",서울특별시 은평구 응암동 597-9 1층,45,,한식
일반음식점,신진관성,"서울특별시 은평구 진관4로 17, 818동 1층 상가102호 (진관동, 은평뉴타운상림마을)",서울특별시 은평구 진관동 19 은평뉴타운상림마을 818동 상가102호 전면 우측,30,,중국식
일반음식점,피넛버터,"서울특별시 은평구 진흥로 13-3, 1층 102호 (역촌동)",서울특별시 은평구 역촌동 44-13 1층102호,45.24,,기타
일반음식점,부자집 국수,"서울특별시 은평구 서오릉로 210, 1층 (갈현동)",서울특별시 은평구 갈현동 527-3 1층,16.5,,한식
일반음식점,큐리 키즈카페,"서울특별시 은평구 진관2로 19, 휴먼프라자 I 405호 (진관동)",서울특별시 은평구 진관동 74 휴먼프라자 I 405호,45,02  -388 -6561,키즈카페
일반음식점,고운정,"서울특별시 은평구 진관4로 87, 629동 상가1층 114호 (진관동, 은평뉴타운상림마을)",서울특별시 은평구 진관동 5 은평뉴타운상림마을 상가1층 629동 114호,34.93,,한식
일반음식점,와인드,"서울특별시 은평구 응암로34가길 17, 1층 (응암동)",서울특별시 은평구 응암동 103-9 1층,66.78,,기타
일반음식점,시가,"서울특별시 은평구 가좌로7길 24, 1층 (응암동)",서울특별시 은평구 응암동 753-15 1층,57.6,02-3152-8588,중국식
일반음식점,Limit(림잇),"서울특별시 은평구 연서로25길 6-12, 1층 (갈현동)",서울특별시 은평구 갈현동 460-25 1층,77.22,,기타
일반음식점,연잎왕족발,"서울특별시 은평구 은평로 203, 1층 (녹번동)",서울특별시 은평구 녹번동 79-2 1층,60,,한식
일반음식점,딜리버리킹 수색점,"서울특별시 은평구 수색로 217, 1층 123호 (수색동, 디엠씨 자이1단지(DMC 자이1))",서울특별시 은평구 수색동 75 디엠씨 자이1단지(DMC 자이1) 123호,33.57,02  -373 -9866,한식
일반음식점,옛날아우내순대,"서울특별시 은평구 응암로21길 22, 1층 (응암동)",서울특별시 은평구 응암동 126-38 1층,72,,한식
일반음식점,중화반점,"서울특별시 은평구 갈현로 91, 1층 (역촌동)",서울특별시 은평구 역촌동 52-25 1층,66,,중국식
일반음식점,베러커피,"서울특별시 은평구 응암로 229, 1층 (응암동)",서울특별시 은평구 응암동 578-34 1층,25,,기타
일반음식점,LOONEY BROS(루니브로스),"서울특별시 은평구 연서로27길 20, 1층 101호 (갈현동)",서울특별시 은평구 갈현동 453-12 1층101호,59.5,,경양식
일반음식점,수수,"서울특별시 은평구 갈현로 45, 1층 (신사동)",서울특별시 은평구 신사동 9-1 1층,21,,호프/통닭
일반음식점,배달의 쌀국수 연신내점,"서울특별시 은평구 역말로 57, 1층 가운데호 (역촌동)",서울특별시 은평구 역촌동 10-96 1층 가운데호,22,,한식
일반음식점,코다리 밥도둑,"서울특별시 은평구 통일로 1050, 롯데몰 은평점 4층 (진관동)",서울특별시 은평구 진관동 63 롯데몰 은평점 4층,152.51,,한식
일반음식점,씬(jc),"서울특별시 은평구 수색로 217, 상가1동 118호,119호 (수색동, 디엠씨 자이1단지(DMC 자이1))","서울특별시 은평구 수색동 75 디엠씨 자이1단지(DMC 자이1) 118호,119호 상가1동",80.12,,한식
일반음식점,달시원 푸줏간,"서울특별시 은평구 수색로 217, 상가1동 133호,138호 (수색동, 디엠씨 자이1단지(DMC 자이1))","서울특별시 은평구 수색동 75 디엠씨 자이1단지(DMC 자이1) 133호,138호 상가1동",69.12,,한식
일반음식점,629 두루치기,"서울특별시 은평구 진관4로 87, 629동 109호 (진관동, 은평뉴타운상림마을)",서울특별시 은평구 진관동 5 은평뉴타운상림마을 629동 109호,27.95,,한식
일반음식점,슬램덩크,"서울특별시 은평구 은평로8길 8-1, 지층 (응암동)",서울특별시 은평구 응암동 110-6 지층,60,,한식
일반음식점,왕돈가스 왕냉면,"서울특별시 은평구 연서로41길 5, 1층 (불광동)",서울특별시 은평구 불광동 90-5 1층,83.11,,한식
일반음식점,다온,"서울특별시 은평구 연서로24길 19, 1층 101호 (대조동, 강순이 건물)",서울특별시 은평구 대조동 203-14 강순이 건물 1층 101호,35.35,,한식
일반음식점,라미YA,"서울특별시 은평구 은평로 82, 상가동 1층 103,104호 (응암동, 해태드림타운)",서울특별시 은평구 응암동 738 해태드림타운,32.47,,기타
일반음식점,구파발 지짐이,"서울특별시 은평구 진관3로 33, 지하1층 B106,107호 (진관동)","서울특별시 은평구 진관동 66 지하1층 B106,107호",98.8,,한식
일반음식점,눈꽃치킨,"서울특별시 은평구 갈현로 300, 1층 115-1호 (갈현동)",서울특별시 은평구 갈현동 548 1층 115-1호,10.53,,호프/통닭
일반음식점,랩 오아시스(Lab Oasis),"서울특별시 은평구 연서로29길 21-3, 2층 (갈현동)",서울특별시 은평구 갈현동 453-20 2층,72.06,,한식
일반음식점,별빛포차,"서울특별시 은평구 연서로4길 19, 1층 (역촌동)",서울특별시 은평구 역촌동 34-49 1층,55,02  -387 -0888,한식
일반음식점,정셰프쌀짬뽕,"서울특별시 은평구 진관3로 33, 은평뉴타운 꿈에그린 제지1층 109호,110호 (진관동)","서울특별시 은평구 진관동 66 은평뉴타운 꿈에그린 제지1층 109호,110호",99.73,02- 356-6655,한식
일반음식점,Y호텔,"서울특별시 은평구 응암로9길 6-11, 지하1층 (응암동)",서울특별시 은평구 응암동 596-1 지하1층,46.91,,한식
일반음식점,명륜진사갈비 역촌점,"서울특별시 은평구 연서로3길 40, 1층 (역촌동)",서울특별시 은평구 역촌동 68-35 1층,218,,한식
일반음식점,금송아지 생고기구이,"서울특별시 은평구 응암로 218, 1층 (응암동)",서울특별시 은평구 응암동 576-33 1층,59.1,,한식
일반음식점,호랭이 커피,"서울특별시 은평구 불광로 177, 1층 102호 (불광동)",서울특별시 은평구 불광동 194-1 1층 102호,16.5,,한식
일반음식점,필,"서울특별시 은평구 은평로9길 9, 2층 (응암동)",서울특별시 은평구 응암동 89-17 2층,86.52,,기타
일반음식점,지코바 불광점,"서울특별시 은평구 불광로 197, 1층 (불광동)",서울특별시 은평구 불광동 168-1 1층,30,,한식
일반음식점,청순이네,"서울특별시 은평구 역말로 79, 1층 (역촌동)",서울특별시 은평구 역촌동 13-39,17,,경양식
일반음식점,한국통닭 불광점,"서울특별시 은평구 통일로 736, 태영빌딩 1층 3호 (불광동)",서울특별시 은평구 불광동 274-12 태영빌딩 1층 3호,50,,호프/통닭
일반음식점,호랭이 술상,"서울특별시 은평구 연서로29길 20-16, 1층 (갈현동)",서울특별시 은평구 갈현동 400-17 1층,90.3,,한식
일반음식점,탕화쿵푸 마라탕,"서울특별시 은평구 연서로29길 17, 2층 (갈현동)",서울특별시 은평구 갈현동 453-3 2층,98,031 -965 -3450,한식
일반음식점,니하오,"서울특별시 은평구 증산로 469, 1층 (신사동)",서울특별시 은평구 신사동 23-7 1층,30,,중국식
일반음식점,탕면,"서울특별시 은평구 진관3로 33, 지하1층 B111호 (진관동)",서울특별시 은평구 진관동 66 지하1층 B111호,49.4,,한식
일반음식점,치킨플러스 은평뉴타운점,"서울특별시 은평구 진관3로 15-35, 1010동 상가101호 (진관동, 은평뉴타운 구파발)",서울특별시 은평구 진관동 28 은평뉴타운 구파발 상가101호 1010동,50,,호프/통닭
일반음식점,참 고깃집,"서울특별시 은평구 통일로 833-5, 정익제이원 101호 (대조동)",서울특별시 은평구 대조동 186-12 정익제이원 101호,42.4,,한식
일반음식점,불광역 KFC,"서울특별시 은평구 통일로 750, 경일빌딩 1층 (불광동)",서울특별시 은평구 불광동 267-1 경일빌딩 1층,173.88,02  -351 -3297,경양식
일반음식점,피포유(P4U),"서울특별시 은평구 통일로 630, 상가동 1층 114호 (녹번동, 래미안베라힐즈)",서울특별시 은평구 녹번동 21-134 래미안베라힐즈 1층 상가동 114호,32.83,,한식
일반음식점,HM FOOD &amp; 소소떡볶이 은평불광점,"서울특별시 은평구 연서로33길 10, 1층 (불광동)",서울특별시 은평구 불광동 365-4 1층,30,,한식
일반음식점,엔쓰커피(Nth coffee),"서울특별시 은평구 연서로27길 12, 효성빌딩 1층 (갈현동)",서울특별시 은평구 갈현동 454-28 효성빌딩 1층,82.36,,기타
일반음식점,달빛포차,"서울특별시 은평구 연서로29길 21-4, 지하1층,1층 (갈현동)","서울특별시 은평구 갈현동 452-23 지하1층,1층",158.54,,호프/통닭
일반음식점,한국통닭,"서울특별시 은평구 연서로 252, 세종빌딩 1층 (불광동)",서울특별시 은평구 불광동 309 세종빌딩 1층,43,,호프/통닭
일반음식점,꿀이야,"서울특별시 은평구 응암로 298, 103호 (응암동, 진흥펠리체아파트)",서울특별시 은평구 응암동 104-25 진흥펠리체아파트 103호,60.44,,한식
일반음식점,소솜,"서울특별시 은평구 갈현로7길 24, 1층 (역촌동)",서울특별시 은평구 역촌동 74-19 1층,25.94,,한식
일반음식점,도담,"서울특별시 은평구 가좌로 390, 1층 101호 (신사동)",서울특별시 은평구 신사동 284-2 1층 101호,50.24,02  -3661-2766,호프/통닭
일반음식점,맛나김밥,"서울특별시 은평구 서오릉로 72, 1층 (대조동)",서울특별시 은평구 대조동 179-49 1층,33,,한식
일반음식점,213점,"서울특별시 은평구 응암로21가길 27, 1층 (응암동)",서울특별시 은평구 응암동 120-39 1층,51,,한식
