개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3180000,3180000-104-2013-00114,20130719,,01,영업/정상,01,영업,,,,,,112.48,150803,서울특별시 영등포구 당산동3가 260번지 외1필지 1층 일부 ,서울특별시 영등포구 당산로 118 (당산동3가, 외1필지 1층 일부),07259,투썸플레이스영등포구청역점,2019-12-14 12:50:39,U,2019-12-17 02:40:00.0,커피숍,190836.785044038    ,446982.976362216    ,커피숍,,,,,,,,,,,,,,N,112.48,,,
3180000,3180000-104-2013-00115,20130723,,01,영업/정상,01,영업,,,,,,16.00,150701,서울특별시 영등포구 여의도동 1번지 국회후생관 앞 ,서울특별시 영등포구 의사당대로 1 (여의도동, 국회후생관 앞),07233,라피에르(LAPIERRE),2013-07-23 16:28:56,I,2018-08-31 23:59:59.0,커피숍,192450.93552236     ,447649.476828035    ,커피숍,,,,,,,,,,,,,,N,16,,,
3180000,3180000-104-2013-00116,20130725,,03,폐업,02,폐업,20151207,,,,,62.66,150896,서울특별시 영등포구 여의도동 61-5번지 리버타워 지하2층 201호 일부 ,서울특별시 영등포구 63로 36 (여의도동, 리버타워 지하2층 201호 일부),07345,우리들랜드식당,2015-02-05 13:32:56,I,2018-08-31 23:59:59.0,일반조리판매,194504.656267957    ,446355.021491973    ,일반조리판매,,,,,,,,,,,,,,N,62.66,,,
3180000,3180000-104-2013-00117,20130726,,03,폐업,02,폐업,20210504,,,,,6.60,150858,서울특별시 영등포구 신길동 3657 1층 일부 ,서울특별시 영등포구 신풍로8길 6 (신길동, 1층 일부),07430,미림사,2021-05-04 11:39:42,U,2021-05-06 02:40:00.0,일반조리판매,191992.678843461    ,444161.081103068    ,일반조리판매,,,,,,,,,,,,,,N,6.6,,,
3180000,3180000-104-2013-00118,20130729,,01,영업/정상,01,영업,,,,,,50.22,150885,서울특별시 영등포구 여의도동 35-2번지 백상빌딩 405호 일부 ,서울특별시 영등포구 국제금융로6길 30 (여의도동, 백상빌딩 405호 일부),07328,보이누리(대주),2013-07-29 11:26:34,I,2018-08-31 23:59:59.0,기타 휴게음식점,193437.233759373    ,446618.398688307    ,기타 휴게음식점,,,,,,,,,,,,,,N,50.22,,,
3180000,3180000-104-2013-00119,20130729,,03,폐업,02,폐업,20170419,,,,,1.92,150034,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 지하2층 ,서울특별시 영등포구 영중로 15 (영등포동4가, 타임스퀘어 지하2층  ),07305,(주)에이치제이에프영등포점,2017-04-19 17:20:54,I,2018-08-31 23:59:59.0,일반조리판매,191385.057392247    ,446098.555926507    ,일반조리판매,,,,,,,,,,,,,,N,1.92,,,
3180000,3180000-104-2013-00120,20130730,,03,폐업,02,폐업,20140116,,,,,52.05,150034,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 지하2층 ,서울특별시 영등포구 영중로 15 (영등포동4가, 타임스퀘어 지하2층),07305,딸기가좋아,2013-12-09 09:09:43,I,2018-08-31 23:59:59.0,커피숍,191385.057392247    ,446098.555926507    ,커피숍,,,,,,,,,,,,,,N,52.05,,,
3180000,3180000-104-2013-00121,20130805,,03,폐업,02,폐업,20210421,,,,02 7687741,16.30,150876,서울특별시 영등포구 여의도동 23-4 우리투자증권 지하1층(일부) ,서울특별시 영등포구 여의대로 60 (여의도동, 우리투자증권 지하1층(일부)),07325,카페그랑NH투자증권점,2021-04-21 14:48:00,U,2021-04-23 02:40:00.0,커피숍,193155.533871263    ,446891.469753398    ,커피숍,,,,,상수도전용,,,,,,,,,N,16.3,,,
3180000,3180000-104-2013-00122,20130806,,01,영업/정상,01,영업,,,,,,12.96,150751,서울특별시 영등포구 양평동5가 76번지 한신아파트 상가 106동 15호 ,서울특별시 영등포구 양평로24길 9, 106동 1층 15호 (양평동5가),07204,태양,2013-08-06 11:15:41,I,2018-08-31 23:59:59.0,일반조리판매,190394.571819262    ,448656.726986041    ,일반조리판매,,,,,,,,,,,,,,N,12.96,,,
3180000,3180000-104-2013-00123,20130808,,01,영업/정상,01,영업,,,,,0226330789,63.80,150803,서울특별시 영등포구 당산동3가 214번지 지상1층 ,서울특별시 영등포구 당산로 136, 지상1층 (당산동3가),07257,공차 영등포구청점,2018-09-12 09:19:56,U,2018-09-12 23:59:59.0,커피숍,190831.199155061    ,447167.190197707    ,커피숍,,,,,,,,,,,,,,N,63.8,,,
3180000,3180000-104-2013-00124,20130808,,03,폐업,02,폐업,20160519,,,,,8.50,150034,서울특별시 영등포구 영등포동4가 442-6번지 타임스퀘어 지하1층 ,서울특별시 영등포구 영중로 15, 지하1층 (영등포동4가, 타임스퀘어),07305,(주)빨라쪼신세계백화점영등포점,2013-08-08 15:00:04,I,2018-08-31 23:59:59.0,백화점,191372.386506958    ,446194.594794616    ,백화점,,,,,,,,,,,,,,N,8.5,,,
3180000,3180000-104-2013-00125,20130808,,03,폐업,02,폐업,20170920,,,,,73.40,150034,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 4층(일부) ,서울특별시 영등포구 영중로 15 (영등포동4가, 타임스퀘어 4층(일부)),07305,차오름타임스퀘어점,2017-09-20 14:16:16,I,2018-08-31 23:59:59.0,전통찻집,191385.057392247    ,446098.555926507    ,전통찻집,,,,,상수도전용,,,,,,,,,N,73.4,,,
3180000,3180000-104-2013-00126,20130809,,03,폐업,02,폐업,20150303,,,,,3.00,150034,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 지하2층 이마트 ,서울특별시 영등포구 영중로 15 (영등포동4가, 타임스퀘어 지하2층 이마트),07305,합중(HUPCHONG),2013-08-21 11:06:10,I,2018-08-31 23:59:59.0,일반조리판매,191385.057392247    ,446098.555926507    ,일반조리판매,,,,,,,,,,,,,,N,3,,,
3180000,3180000-104-2013-00127,20130816,,03,폐업,02,폐업,20141219,,,,,21.05,150739,서울특별시 영등포구 여의도동 13-25번지 정우빌딩 지하1층 15호 ,서울특별시 영등포구 은행로 29 (여의도동, 정우빌딩 지하1층 15호),07238,모카하라,2013-08-16 15:59:50,I,2018-08-31 23:59:59.0,커피숍,193026.875747265    ,447427.783375434    ,커피숍,,,,,,,,,,,,,,N,21.05,,,
3180000,3180000-104-2013-00128,20130819,,03,폐업,02,폐업,20170102,,,,,24.50,150840,서울특별시 영등포구 신길동 169-16번지 1층 일부 ,서울특별시 영등포구 도신로65길 9-1 (신길동, 1층 일부),07316,참외배꼽신길점,2015-11-12 11:42:11,I,2018-08-31 23:59:59.0,일반조리판매,192562.153464394    ,445681.478361453    ,일반조리판매,,,,,,,,,,,,,,N,24.5,,,
3180000,3180000-104-2013-00129,20130820,,01,영업/정상,01,영업,,,,,,13.76,150896,서울특별시 영등포구 여의도동 61-3번지 라이프오피스텔 지하1층 42호,43호 ,서울특별시 영등포구 63로 40 (여의도동, 라이프오피스텔 지하1층 42호,43호),07345,원더함박,2015-11-10 11:36:28,I,2018-08-31 23:59:59.0,커피숍,194561.746032498    ,446364.318286465    ,커피숍,,,,,,,,,,,,,,N,13.76,,,
3180000,3180000-104-2013-00130,20130821,,03,폐업,02,폐업,20150603,,,,,61.04,150896,서울특별시 영등포구 여의도동 61-4번지 콤비빌딩 지상1층 101호 ,서울특별시 영등포구 63로 32 (여의도동, 콤비빌딩 지상1층 101호),07345,커피홀,2013-08-21 12:55:58,I,2018-08-31 23:59:59.0,커피숍,194530.535390096    ,446306.787198089    ,커피숍,,,,,,,,,,,,,,N,61.04,,,
3180000,3180000-104-2013-00131,20130823,,03,폐업,02,폐업,20150707,,,,,60.77,150803,서울특별시 영등포구 당산동3가 327번지 1층 일부 ,서울특별시 영등포구 양산로23길 1-2 (당산동3가, 1층 일부),07259,코끼리비스킷,2014-02-19 16:00:35,I,2018-08-31 23:59:59.0,커피숍,190854.583049851    ,446883.223176382    ,커피숍,,,,,,,,,,,,,,N,60.77,,,
3180000,3180000-104-2013-00132,20130823,,03,폐업,02,폐업,20190214,,,,02  26780689,76.44,150803,서울특별시 영등포구 당산동3가 216번지 외1필지 2층 ,서울특별시 영등포구 당산로 134 (당산동3가, 외1필지 2층),07257,카페코이노스,2019-02-14 17:58:36,U,2019-02-16 02:40:00.0,커피숍,190827.798340363    ,447149.041174332    ,커피숍,,,,,,,,,,,,,,N,76.44,,,
3180000,3180000-104-2013-00133,20130826,,03,폐업,02,폐업,20171101,,,,,72.16,150042,서울특별시 영등포구 당산동2가 161-2번지 1층 일부 ,서울특별시 영등포구 영등포로19길 25-1 (당산동2가, 1층 일부),07263,노피디네콩볶는집2,2017-11-01 16:51:55,I,2018-08-31 23:59:59.0,커피숍,190488.533321961    ,446901.19457878     ,커피숍,,,,,,,,,,,,,,N,72.16,,,
3180000,3180000-104-2013-00134,20130826,,03,폐업,02,폐업,20161212,,,,,26.70,150103,서울특별시 영등포구 양평동3가 80-2번지 1층 일부 ,서울특별시 영등포구 선유로 195 (양평동3가, 1층 일부),07211,카페코노피자양평주유소점,2013-08-26 16:10:27,I,2018-08-31 23:59:59.0,패스트푸드,190508.813348814    ,447654.257090667    ,패스트푸드,,,,,,,,,,,,,,N,26.7,,,
3180000,3180000-104-2013-00135,20130828,,03,폐업,02,폐업,20170810,,,,,6.62,150985,서울특별시 영등포구 영등포동4가 434-5번지 신세계백화점 영등포점 지하1층 ,서울특별시 영등포구 영중로 9 (영등포동4가, 신세계백화점 영등포점 지하1층),07305,빌리엔젤,2017-08-10 09:18:09,I,2018-08-31 23:59:59.0,백화점,191581.500265536    ,446108.807192753    ,백화점,,,,,,,,,,,,,,N,6.62,,,
3180000,3180000-104-2013-00136,20130830,,03,폐업,02,폐업,20150914,,,,,9.00,150985,서울특별시 영등포구 영등포동4가 442-6번지 신세계백화점 지하1층 ,서울특별시 영등포구 영중로 15, 지하1층 (영등포동4가, 신세계백화점),07305,플라잉볼,2013-08-30 16:17:09,I,2018-08-31 23:59:59.0,백화점,191372.386506958    ,446194.594794616    ,백화점,,,,,,,,,,,,,,N,9,,,
3180000,3180000-104-2013-00137,20130903,,03,폐업,02,폐업,20190917,,,,,50.39,150913,서울특별시 영등포구 여의도동 3번지 지하철9호선 내 ,서울특별시 영등포구 여의나루로 지하 40 (여의도동, 지하철9호선 내),07327,카페잇(여의도역점),2019-09-17 12:15:03,U,2019-09-19 02:40:00.0,커피숍,193471.519357881    ,446781.847318935    ,커피숍,,,,,,,,,,,,,,N,50.39,,,
3180000,3180000-104-2013-00138,20130904,,03,폐업,02,폐업,20141203,,,,,6.60,150105,서울특별시 영등포구 양평동5가 1-1번지 선유도역1차 아이에스비즈타워 105호 ,서울특별시 영등포구 양평로21길 26 (양평동5가, 선유도역1차 아이에스비즈타워 105호),07207,지에스25,2013-12-27 09:33:35,I,2018-08-31 23:59:59.0,일반조리판매,190372.127120283    ,448218.446478138    ,일반조리판매,,,,,,,,,,,,,,N,6.6,,,
3180000,3180000-104-2013-00139,20130904,,01,영업/정상,01,영업,,,,,,29.70,150885,서울특별시 영등포구 여의도동 35 지상1층 일부 ,서울특별시 영등포구 국제금융로6길 26 (여의도동, 지상1층 일부),07328,커피기업동여의도점,2021-07-05 14:53:51,U,2021-07-07 02:40:00.0,커피숍,193474.240829093    ,446636.663614573    ,커피숍,,,,,,,,,,,,,,N,29.7,,,
3180000,3180000-104-2013-00140,20130905,,03,폐업,02,폐업,20140220,,,,0269681515,83.52,150105,서울특별시 영등포구 양평동5가 1-1번지 선유도역1차 아이에스비즈타워 101호 ,서울특별시 영등포구 양평로21길 26 (양평동5가, 선유도역1차 아이에스비즈타워 101호),07207,카페커피수,2013-09-05 12:37:53,I,2018-08-31 23:59:59.0,커피숍,190372.127120283    ,448218.446478138    ,커피숍,,,,,상수도전용,,,,,,,,,N,83.52,,,
3180000,3180000-104-2013-00141,20130905,,03,폐업,02,폐업,20170614,,,,,4.96,150985,서울특별시 영등포구 영등포동4가 434-5번지 신세계백화점 영등포점 지하1층 ,서울특별시 영등포구 영중로 9 (영등포동4가, 신세계백화점 영등포점 지하1층),07305,주식회사 예당절병,2017-06-14 11:54:06,I,2018-08-31 23:59:59.0,백화점,191581.500265536    ,446108.807192753    ,백화점,,,,,,,,,,,,,,N,4.96,,,
3180000,3180000-104-2013-00142,20130911,,03,폐업,02,폐업,20150629,,,,07086997041,9.90,150850,서울특별시 영등포구 신길동 414-58번지 1층 일부 ,서울특별시 영등포구 도림로 219 (신길동, 1층 일부),07407,유(you)별라,2014-10-16 12:56:02,I,2018-08-31 23:59:59.0,커피숍,191448.301953071    ,443993.347482496    ,커피숍,,,,,,,,,,,,,,N,9.9,,,
3180000,3180000-104-2013-00143,20130912,,01,영업/정상,01,영업,,,,,,52.44,150814,서울특별시 영등포구 대림동 717번지 대림동 쌍용플래티넘-S 지상1층 104호 ,서울특별시 영등포구 대림로29길 13 (대림동, 대림동 쌍용플래티넘-S 지상1층 104호),07413,공차대림점,2013-09-12 12:47:39,I,2018-08-31 23:59:59.0,커피숍,190916.911377676    ,443681.766720649    ,커피숍,,,,,,,,,,,,,,N,52.44,,,
3180000,3180000-104-2013-00144,20130912,,01,영업/정상,01,영업,,,,,,18.10,150899,서울특별시 영등포구 영등포동 618-496번지 영등포역 맞이방 내 ,서울특별시 영등포구 경인로 846 (영등포동, 영등포역 맞이방 내 ),07306,웰빙푸드(핫바킹),2013-09-12 17:38:49,I,2018-08-31 23:59:59.0,일반조리판매,191741.345847708    ,445970.307641467    ,일반조리판매,,,,,,,,,,,,,,N,18.1,,,
3180000,3180000-104-2013-00145,20130926,,03,폐업,02,폐업,20171211,,,,070 75045228,52.80,150036,서울특별시 영등포구 영등포동6가 52-6번지 외2필지 지상1층일부 ,서울특별시 영등포구 영등포로35길 15 (영등포동6가, 외2필지 지상1층일부),07251,초코비니,2017-12-11 14:41:58,I,2018-08-31 23:59:59.0,커피숍,191463.74645534     ,446605.323905298    ,커피숍,,,,,,,,,,,,,,N,52.8,,,
3180000,3180000-104-2013-00146,20130927,,01,영업/정상,01,영업,,,,,,31.20,150045,서울특별시 영등포구 당산동5가 11-34 삼성타운 125호 ,서울특별시 영등포구 당산로44길 3 (당산동5가, 삼성타운 125호),07214,쥬빌리김밥,2021-04-22 11:20:27,U,2021-04-24 02:40:00.0,일반조리판매,191186.037189337    ,447739.896956998    ,일반조리판매,,,,,,,,,,,,,,N,31.2,,,
3180000,3180000-104-2013-00147,20130927,,03,폐업,02,폐업,20151224,,,,,62.61,150045,서울특별시 영등포구 당산동5가 33-1번지 한강포스빌 지상1층 101호 ,서울특별시 영등포구 양평로 67 (당산동5가, 한강포스빌 지상1층 101호),07213,공차(당산역점),2013-09-27 16:38:51,I,2018-08-31 23:59:59.0,커피숍,191025.411208067    ,448084.396254976    ,커피숍,,,,,,,,,,,,,,N,62.61,,,
3180000,3180000-104-2013-00148,20130930,,01,영업/정상,01,영업,,,,,,13.20,150105,서울특별시 영등포구 양평동5가 2-2번지 1층 일부 ,서울특별시 영등포구 양평로21다길 2 (양평동5가, 1층 일부),07207,카페리시오(cafe risio),2013-09-30 11:16:33,I,2018-08-31 23:59:59.0,커피숍,190414.563955027    ,448225.321185031    ,커피숍,,,,,,,,,,,,,,N,13.2,,,
3180000,3180000-104-2013-00149,20130930,,03,폐업,02,폐업,20181024,,,,02  26380149,47.46,150806,서울특별시 영등포구 당산동4가 74-2번지 외1필지 금강펜테리움IT타워 102호 ,서울특별시 영등포구 당산로 171 (당산동4가, 외1필지 금강펜테리움IT타워 102호),07217,커피홀당산점,2018-10-24 15:24:02,U,2018-10-26 02:37:12.0,커피숍,190926.607527399    ,447510.554085801    ,커피숍,,,,,,,,,,,,,,N,47.46,,,
3180000,3180000-104-2013-00150,20131001,,01,영업/정상,01,영업,,,,,02  21555713,170.10,150890,서울특별시 영등포구 여의도동 44-11 KBS별관 1층 일부 ,서울특별시 영등포구 의사당대로1길 34 (여의도동, KBS별관 1층 일부),07333,(주)보나비아티제여의도KBS별관점,2021-05-10 11:05:24,U,2021-05-12 02:40:00.0,커피숍,193808.969259588    ,446429.98392891     ,커피숍,,,,,,,,,,,,,,N,170.1,,,
3180000,3180000-104-2013-00151,20131002,,03,폐업,02,폐업,20170828,,,,,53.82,150103,서울특별시 영등포구 양평동3가 46번지 외2필지 이앤씨드림타워 지상1층 120호 ,서울특별시 영등포구 선유로 146 (양평동3가, 외2필지 이앤씨드림타워 지상1층 120호),07255,봉구스밥버거,2017-08-28 12:41:16,I,2018-08-31 23:59:59.0,일반조리판매,190364.652010662    ,447158.946262059    ,일반조리판매,,,,,,,,,,,,,,N,53.82,,,
3180000,3180000-104-2013-00152,20131002,,01,영업/정상,01,영업,,,,,,38.30,150092,서울특별시 영등포구 문래동2가 45-1번지 지상1층 ,서울특별시 영등포구 도림로139길 5 (문래동2가, 지상1층),07290,진솔커피숍,2013-10-02 11:14:30,I,2018-08-31 23:59:59.0,커피숍,190515.324564405    ,445776.165548978    ,커피숍,,,,,,,,,,,,,,N,38.3,,,
3180000,3180000-104-2013-00153,20131004,,01,영업/정상,01,영업,,,,,,6.60,150868,서울특별시 영등포구 여의도동 11-11번지 한서리버파크 203호 ,서울특별시 영등포구 여의서로 43 (여의도동, 한서리버파크 203호),07239,세븐일레븐여의점,2020-04-09 11:36:56,U,2020-04-11 02:40:00.0,편의점,193282.654266684    ,447611.552045596    ,편의점,,,,,,,,,,,,,,N,6.6,,,
3180000,3180000-104-2013-00154,20131010,,01,영업/정상,01,영업,,,,,,10.20,150802,서울특별시 영등포구 당산동3가 3 영등포구민회관 1층 일부 ,서울특별시 영등포구 국회대로 596 (당산동3가, 영등포구민회관 1층 일부),07258,꿈더하기카페,2021-06-10 10:42:44,U,2021-06-12 02:40:00.0,커피숍,191103.173383715    ,447109.925701334    ,커피숍,,,,,,,,,,,,,,N,10.2,,,
3180000,3180000-104-2013-00155,20131011,,03,폐업,02,폐업,20151202,,,,,56.20,150901,서울특별시 영등포구 영등포동2가 94-129번지 1층 일부 ,서울특별시 영등포구 버드나루로7길 3 (영등포동2가, 1층 일부),07249,와플반트,2013-10-11 17:25:09,I,2018-08-31 23:59:59.0,커피숍,192005.712307241    ,446752.172460299    ,커피숍,,,,,,,,,,,,,,N,56.2,,,
3180000,3180000-104-2013-00156,20131015,,03,폐업,02,폐업,20200923,,,,,38.41,150857,서울특별시 영등포구 신길동 4936 푸른숲 마을 상가동 2층 일부 ,서울특별시 영등포구 가마산로79길 46 (신길동, 푸른숲 마을 상가동 2층 일부),07350,운지남,2020-09-23 13:35:26,U,2020-09-25 02:40:00.0,전통찻집,192702.306288108    ,445115.514647066    ,전통찻집,,,,,,,,,,,,,,N,38.41,,,
3180000,3180000-104-2013-00157,20131017,,03,폐업,02,폐업,20141223,,,,,3.30,150040,서울특별시 영등포구 당산동 171-19번지 드림시드아파트상가 1층 107호,108호 ,서울특별시 영등포구 국회대로53길 30 (당산동, 드림시드아파트상가 1층 107호,108호),07229,CU당산드림점,2013-10-17 11:12:33,I,2018-08-31 23:59:59.0,편의점,191683.717418214    ,447329.841463693    ,편의점,,,,,,,,,,,,,,N,3.3,,,
3180000,3180000-104-2013-00158,20131017,,03,폐업,02,폐업,20220914,,,,,11.15,150850,서울특별시 영등포구 신길동 420-38 외1필지 1층일부,서울특별시 영등포구 도림로 258-2 (신길동, 외1필지 1층일부),07398,김밥엔면,2022-09-15 19:30:18,U,2021-12-08 23:07:00.0,일반조리판매,191557.390809115,444345.204796387,,,,,,,,,,,,,,,,,,,
3180000,3180000-104-2013-00159,20131017,,03,폐업,02,폐업,20140923,,,,,6.60,150815,서울특별시 영등포구 대림동 732-5번지 1층 일부 ,서울특별시 영등포구 대림로31길 26 (대림동, 1층 일부),07411,GS25대림나누리점,2013-10-17 14:33:50,I,2018-08-31 23:59:59.0,편의점,190734.542571002    ,443793.574807436    ,편의점,,,,,,,,,,,,,,N,6.6,,,
3180000,3180000-104-2013-00160,20131017,,01,영업/정상,01,영업,,,,,02  779 7758,58.80,150034,서울특별시 영등포구 영등포동4가 442 타임스퀘어 지상2층,서울특별시 영등포구 영중로 15 (영등포동4가, 타임스퀘어 지상2층),07305,(주)공차코리아(타임스퀘어점),2022-06-27 17:56:04,U,2021-12-05 22:09:00.0,커피숍,191385.057392247,446098.555926507,,,,,,,,,,,,,,,,,,,
3180000,3180000-104-2013-00161,20131018,,03,폐업,02,폐업,20140613,,,,,23.00,150801,서울특별시 영등포구 당산동1가 445-1번지 지상1층 일부 ,서울특별시 영등포구 당산로16길 5-1 (당산동1가, 지상1층 일부),07265,시골칼제비,2013-10-18 12:32:45,I,2018-08-31 23:59:59.0,일반조리판매,190777.053231367    ,446712.048917168    ,일반조리판매,,,,,,,,,,,,,,N,23,,,
3180000,3180000-104-2013-00162,20131021,,01,영업/정상,01,영업,,,,,,27.70,150855,서울특별시 영등포구 신길동 1196번지 공군회관 지상1층 일부 ,서울특별시 영등포구 여의대방로 259 (신길동, 공군회관 지상1층 일부),07355,스타카페,2013-10-21 17:03:34,I,2018-08-31 23:59:59.0,일반조리판매,193176.477192838    ,445333.479175214    ,일반조리판매,,,,,,,,,,,,,,N,27.7,,,
3180000,3180000-104-2013-00163,20131021,,03,폐업,02,폐업,20170919,,,,,25.00,150038,서울특별시 영등포구 영등포동8가 53-2번지 1층 일부 ,서울특별시 영등포구 영중로 124 (영등포동8가, 1층 일부),07229,카페썬(CAFE SUN),2017-09-19 14:40:58,I,2018-08-31 23:59:59.0,커피숍,191620.515316239    ,447238.093648476    ,커피숍,,,,,,,,,,,,,,N,25,,,
3180000,3180000-104-2013-00164,20131022,,01,영업/정상,01,영업,,,,,,297.00,150737,서울특별시 영등포구 여의도동 26-4 교보증권빌딩 2층 일부 ,서울특별시 영등포구 의사당대로 97 (여의도동, 교보증권빌딩 2층 일부),07327,(주)커피빈코리아 여의도교보증권카페점,2021-08-25 16:15:33,U,2021-08-27 02:40:00.0,커피숍,193253.666517882    ,446701.353544281    ,커피숍,,,,,,,,,,,,,,Y,297,,,
3180000,3180000-104-2013-00165,2013-10-25,,01,영업/정상,01,영업,,,,,,29.52,150-105,서울특별시 영등포구 양평동5가 88-6 라이너빌딩,서울특별시 영등포구 양평로22길 13, 라이너빌딩 1층 (양평동5가),07205,김밥처럼,2023-02-27 17:02:10,U,2022-12-03 00:01:00.0,일반조리판매,190609.892496516,448527.841857699,,,,,,,,,,,,,,,,,,,
3180000,3180000-104-2013-00166,20131031,,03,폐업,02,폐업,20160111,,,,02  517 9890,335.90,150034,서울특별시 영등포구 영등포동4가 55번지 지상1층,2층,3층일부 ,서울특별시 영등포구 영중로 21 (영등포동4가, 지상1층,2층,3층일부),07301,탐앤탐스탐스퀘어영등포점,2014-10-31 15:55:20,I,2018-08-31 23:59:59.0,커피숍,191556.756433117    ,446240.056403001    ,커피숍,,,,,,,,,,,,,,N,335.9,,,
3180000,3180000-104-2013-00167,2013-10-31,,03,폐업,02,폐업,2023-02-21,,,,0263320511,19.60,150-806,서울특별시 영등포구 당산동4가 39-2 지상1층 일부,서울특별시 영등포구 당산로 161 (당산동4가, 지상1층 일부),07219,데어그린(There_Green),2023-02-21 16:31:42,U,2022-12-01 22:03:00.0,커피숍,190891.901320041,447421.456334346,,,,,,,,,,,,,,,,,,,
3180000,3180000-104-2013-00168,20131031,,03,폐업,02,폐업,20141124,,,,,27.00,150805,서울특별시 영등포구 당산동4가 32-52번지 1층 일부 ,서울특별시 영등포구 당산로 172-1 (당산동4가, 1층 일부),07220,카페온(ON),2013-10-31 17:47:21,I,2018-08-31 23:59:59.0,커피숍,190990.173734263    ,447495.261548656    ,커피숍,,,,,,,,,,,,,,N,27,,,
3180000,3180000-104-2013-00169,20131105,,03,폐업,02,폐업,20170726,,,,,16.53,150701,서울특별시 영등포구 여의도동 1번지 국회후생관 1층 일부 ,서울특별시 영등포구 의사당대로 1 (여의도동, 국회후생관 1층 일부),07233,위캔카페,2017-07-26 17:41:31,I,2018-08-31 23:59:59.0,커피숍,192450.93552236     ,447649.476828035    ,커피숍,,,,,,,,,,,,,,N,16.53,,,
3180000,3180000-104-2013-00170,20131107,,03,폐업,02,폐업,20191127,,,,,13.22,150701,서울특별시 영등포구 여의도동 1번지 국회후생관 1층 일부 ,서울특별시 영등포구 의사당대로 1 (여의도동, 국회후생관 1층 일부),07233,요기맘국회점,2019-11-27 13:40:56,U,2019-11-29 02:40:00.0,일반조리판매,192450.93552236     ,447649.476828035    ,일반조리판매,,,,,,,,,,,,,,N,13.22,,,
3180000,3180000-104-2013-00171,20131107,,03,폐업,02,폐업,20151007,,,,,6.60,150105,서울특별시 영등포구 양평동5가 120-1번지 1층 일부 ,서울특별시 영등포구 양평로22사길 1 (양평동5가, 1층 일부),07203,GS25선유도공원점,2013-11-07 15:00:09,I,2018-08-31 23:59:59.0,일반조리판매,190716.358597564    ,448699.972523898    ,일반조리판매,,,,,,,,,,,,,,N,6.6,,,
3180000,3180000-104-2013-00172,20131108,,01,영업/정상,01,영업,,,,,,60.76,150862,서울특별시 영등포구 양평동1가 28-4번지 지상1층 일부 ,서울특별시 영등포구 영등포로 83 (양평동1가, 지상1층 일부),07262,그루브83(GROOVE83),2017-08-31 12:49:41,I,2018-08-31 23:59:59.0,커피숍,190282.785893083    ,446694.25657399     ,커피숍,,,,,,,,,,,,,,N,60.76,,,
3180000,3180000-104-2013-00173,20131111,,01,영업/정상,01,영업,,,,,,38.87,150967,서울특별시 영등포구 양평동4가 2번지 이레빌딩 구관 14층 일부 ,서울특별시 영등포구 선유동2로 57 (양평동4가, 이레빌딩 구관 14층 일부),07212,드림스페이스(Dream Space),2016-05-24 14:45:21,I,2018-08-31 23:59:59.0,커피숍,190834.879853859    ,447975.931378951    ,커피숍,,,,,,,,,,,,,,N,38.87,,,
3180000,3180000-104-2013-00174,20131114,,03,폐업,02,폐업,20220427,,,,,92.24,150105,서울특별시 영등포구 양평동5가 106-1 선유도코오롱디지털타워 107호,서울특별시 영등포구 양평로22길 21, 지상1층 107호 (양평동5가, 선유도코오롱디지털타워),07205,프라빈커피선유도점,2022-04-27 10:09:01,U,2021-12-03 21:00:00.0,커피숍,190587.567878858,448642.112414847,,,,,,,,,,,,,,,,,,,
3180000,3180000-104-2013-00175,20131115,,03,폐업,02,폐업,20150601,,,,02  784 7789,48.68,150870,서울특별시 영등포구 여의도동 13-22번지 kcc 파크타운 지상1층 108호 ,서울특별시 영등포구 국회대로72길 17 (여의도동,  kcc 파크타운 지상1층 108호),07238,버블트리(서여의도점),2014-05-14 17:38:38,I,2018-08-31 23:59:59.0,커피숍,192967.351496095    ,447481.364199462    ,커피숍,,,,,,,,,,,,,,N,48.68,,,
3180000,3180000-104-2013-00176,20131118,,03,폐업,02,폐업,20141103,,,,,20.00,150840,서울특별시 영등포구 신길동 182-8번지 1층 일부 ,서울특별시 영등포구 신길로62가길 14 (신길동, 1층 일부),07310,앞장응접실,2013-11-18 09:39:49,I,2018-08-31 23:59:59.0,일반조리판매,192528.874391771    ,445886.964370921    ,일반조리판매,,,,,,,,,,,,,,N,20,,,
